id,image_path,category,gender,baseColour,season,usage,productDisplayName,category_encoded,gender_encoded,mapped_color,color_encoded,season_encoded,mapped_usage,usage_encoded
38204,/content/fashion_data/images/38204.jpg,Sunglasses & Eyewear,Women,Grey,Winter,Casual,Polaroid Women Sunglasses,9,2,Grey,9,3,Casual,0
40013,/content/fashion_data/images/40013.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Frame Sunglasses,9,0,Black,1,3,Casual,0
46425,/content/fashion_data/images/46425.jpg,Watches,Men,Silver,Winter,Casual,Timex Men Sliver Dial Chronograph Watch,11,0,Silver,20,3,Casual,0
45291,/content/fashion_data/images/45291.jpg,Watches,Women,Black,Winter,Casual,CASIO Enticer Women Black Dial Analogue Watch LTP-1233D-1ADF SH47,11,2,Black,1,3,Casual,0
25310,/content/fashion_data/images/25310.jpg,Watches,Men,Black,Winter,Casual,CASIO Men Black Dial Analogue Watch A555,11,0,Black,1,3,Casual,0
48652,/content/fashion_data/images/48652.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
33928,/content/fashion_data/images/33928.jpg,Watches,Women,Brown,Winter,Casual,Citizen Women Brown Dial Watch,11,2,Brown,3,3,Casual,0
25791,/content/fashion_data/images/25791.jpg,Belts,Men,Purple,Summer,Formal,Arrow Men Purple Suspenders,0,0,Purple,18,2,Formal,2
21674,/content/fashion_data/images/21674.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch CH2647,11,0,Black,1,3,Casual,0
33463,/content/fashion_data/images/33463.jpg,Belts,Women,Brown,Summer,Casual,Baggit Women Baaz Taj Brown Belt,0,2,Brown,3,2,Casual,0
2664,/content/fashion_data/images/2664.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia   Bag,4,2,Brown,3,3,Casual,0
48579,/content/fashion_data/images/48579.jpg,Bracelets & Bangles,Men,Steel,Summer,Casual,Revv Men Steel Bracelet,1,0,Metallic,11,2,Casual,0
51510,/content/fashion_data/images/51510.jpg,Watches,Men,White,Winter,Casual,Fastrack Men White Dial Watch,11,0,White,23,3,Casual,0
36036,/content/fashion_data/images/36036.jpg,Handbags & Clutches,Unisex,Mustard,Summer,Casual,OTLS Unisex Mustard Brown Bag,4,1,Yellow,24,2,Casual,0
31831,/content/fashion_data/images/31831.jpg,Watches,Men,Black,Winter,Casual,Titan Men Chronograph Black Dial Watch,11,0,Black,1,3,Casual,0
42903,/content/fashion_data/images/42903.jpg,Belts,Women,Pink,Summer,Casual,French Connection Women Pink Suede Belt,0,2,Pink,17,2,Casual,0
38211,/content/fashion_data/images/38211.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Polaroid Men Sunglasses,9,0,Brown,3,3,Casual,0
19217,/content/fashion_data/images/19217.jpg,Ties & Bowties,Men,Black,Summer,Formal,United Colors of Benetton Men Striped Black Tie,10,0,Black,1,2,Formal,2
30013,/content/fashion_data/images/30013.jpg,Watches,Men,Black,Winter,Casual,Kenneth Cole Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
21287,/content/fashion_data/images/21287.jpg,Sunglasses & Eyewear,Women,Silver,Winter,Casual,Allen Solly Women Thin Silver Frame Sunglasses,9,2,Silver,20,3,Casual,0
29725,/content/fashion_data/images/29725.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Kiara Women  Quilted Leatherette Green Handbag,4,2,Green,8,2,Casual,0
13162,/content/fashion_data/images/13162.jpg,Hats & Headwear,Unisex,White,Fall,Casual,Puma Unisex Unisex Cat Logo White Caps,5,1,White,23,0,Casual,0
10014,/content/fashion_data/images/10014.jpg,Hats & Headwear,Unisex,Blue,Fall,Sports,Nike Unisex Feather lite Blue Caps,5,1,Blue,2,0,Sports,4
49321,/content/fashion_data/images/49321.jpg,Watches,Men,Black,Winter,Casual,ADIDAS Originals Men Black Dial Watch ADH2643,11,0,Black,1,3,Casual,0
48202,/content/fashion_data/images/48202.jpg,Sunglasses & Eyewear,Men,Blue,Winter,Casual,United Colors of Benetton Men Blue Sunglasses,9,0,Blue,2,3,Casual,0
53369,/content/fashion_data/images/53369.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Puma Women Black Bag,4,2,Black,1,2,Casual,0
53096,/content/fashion_data/images/53096.jpg,Earrings,Women,Green,Winter,Ethnic,Fabindia Silver Earrings,3,2,Green,8,3,Festive/Religious,1
35329,/content/fashion_data/images/35329.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
30267,/content/fashion_data/images/30267.jpg,Sunglasses & Eyewear,Men,Brown,Summer,Casual,Speedo Men Sheet Sunglasses,9,0,Brown,3,2,Casual,0
3720,/content/fashion_data/images/3720.jpg,Belts,Men,Blue,Summer,Casual,Lee Men Blue Canvas Belt,0,0,Blue,2,2,Casual,0
48803,/content/fashion_data/images/48803.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
37328,/content/fashion_data/images/37328.jpg,Watches,Women,Silver,Winter,Casual,Casio Sheen Women Silver-Toned Dial Chronograph Watch SX040,11,2,Silver,20,3,Casual,0
49241,/content/fashion_data/images/49241.jpg,Hats & Headwear,Men,Purple,Fall,Casual,Arrow Men Purple Cap,5,0,Purple,18,0,Casual,0
41532,/content/fashion_data/images/41532.jpg,Belts,Men,Brown,Summer,Casual,Basics Men Brown Belt,0,0,Brown,3,2,Casual,0
51630,/content/fashion_data/images/51630.jpg,Watches,Women,White,Winter,Casual,Fossil Women White Dial Chronograph Watch ES2944,11,2,White,23,3,Casual,0
47287,/content/fashion_data/images/47287.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple Wallet,4,2,Purple,18,2,Casual,0
18802,/content/fashion_data/images/18802.jpg,Belts,Men,Black,Summer,Casual,Peter England Men Casual Black Belt,0,0,Black,1,2,Casual,0
18012,/content/fashion_data/images/18012.jpg,Belts,Women,Beige,Winter,Casual,Lino Perros Women Solid Beige Belt,0,2,Beige,0,3,Casual,0
52604,/content/fashion_data/images/52604.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Mod'acc Women Black Clutch,4,2,Black,1,2,Casual,0
18766,/content/fashion_data/images/18766.jpg,Ties & Bowties,Men,Grey,Summer,Formal,Peter England Men Elite Grey Tie,10,0,Grey,9,2,Formal,2
42629,/content/fashion_data/images/42629.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Women Earrings,3,2,Gold,7,3,Casual,0
48910,/content/fashion_data/images/48910.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant with Chain,6,2,Silver,20,2,Casual,0
8520,/content/fashion_data/images/8520.jpg,Handbags & Clutches,Women,Grey,Summer,Casual,Nike Women Nike Grey handbag Grey Bags,4,2,Grey,9,2,Casual,0
16888,/content/fashion_data/images/16888.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Police Men Casual Black Sunglasses,9,0,Black,1,3,Casual,0
54813,/content/fashion_data/images/54813.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Ivory Tag Brown Fur Handbag,4,2,Brown,3,2,Casual,0
51686,/content/fashion_data/images/51686.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Louis Philippe Men Golden Sunglass,9,0,Gold,7,3,Casual,0
38406,/content/fashion_data/images/38406.jpg,Belts,Women,White,Summer,Casual,Baggit Women White Pandu Taj Belt,0,2,White,23,2,Casual,0
48638,/content/fashion_data/images/48638.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
10388,/content/fashion_data/images/10388.jpg,Watches,Women,Pink,Winter,Casual,Puma Women Pliancy 199 Pink Watches,11,2,Pink,17,3,Casual,0
8125,/content/fashion_data/images/8125.jpg,Belts,Men,Black,Winter,Casual,Fastrack Men Black Belt,0,0,Black,1,3,Casual,0
41530,/content/fashion_data/images/41530.jpg,Belts,Men,White,Summer,Casual,Basics Men White Belt,0,0,White,23,2,Casual,0
20844,/content/fashion_data/images/20844.jpg,Scarves & Shawls,Men,Grey,Fall,Casual,Scullers Men Casual Grey Muffler,8,0,Grey,9,0,Casual,0
49890,/content/fashion_data/images/49890.jpg,Watches,Women,Blue,Winter,Casual,Q&Q Kids Girls Blue Analog Watch,11,2,Blue,2,3,Casual,0
28163,/content/fashion_data/images/28163.jpg,Sunglasses & Eyewear,Men,White,Winter,Casual,Ray-Ban Men Aviator Sunglasses,9,0,White,23,3,Casual,0
10222,/content/fashion_data/images/10222.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Murcia Women Zoe Grey Handbags,4,2,Grey,9,3,Casual,0
27689,/content/fashion_data/images/27689.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Brown Handbag,4,2,Brown,3,3,Casual,0
49527,/content/fashion_data/images/49527.jpg,Handbags & Clutches,Women,Gold,Summer,Casual,Rocia Women Gold Handbag,4,2,Gold,7,2,Casual,0
51716,/content/fashion_data/images/51716.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Allen Solly Women Wayfarer Sunglasses AS 236 C2,9,2,Brown,3,3,Casual,0
34773,/content/fashion_data/images/34773.jpg,Handbags & Clutches,Women,White,Summer,Casual,Be For Bag Women Pack of 3 Bag,4,2,White,23,2,Casual,0
19231,/content/fashion_data/images/19231.jpg,Ties & Bowties,Men,Navy Blue,Summer,Formal,United Colors of Benetton Men Striped Navy Blue Tie,10,0,Navy Blue,13,2,Formal,2
8677,/content/fashion_data/images/8677.jpg,Sunglasses & Eyewear,Unisex,Green,Winter,Casual,Fastrack Unisex Green Sunglasses,9,1,Green,8,3,Casual,0
59781,/content/fashion_data/images/59781.jpg,Bracelets & Bangles,Women,Gold,Winter,Casual,Estelle Women Gold Bracelet,1,2,Gold,7,3,Casual,0
38399,/content/fashion_data/images/38399.jpg,Hats & Headwear,Unisex,Navy Blue,Summer,Sports,ADIDAS Delhi Daredevils Unisex Navy Blue Match Cap,5,1,Navy Blue,13,2,Sports,4
28183,/content/fashion_data/images/28183.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses,9,0,Gold,7,3,Casual,0
36755,/content/fashion_data/images/36755.jpg,Watches,Men,White,Winter,Casual,Maxima Men White Dial Scuba Watch,11,0,White,23,3,Casual,0
43189,/content/fashion_data/images/43189.jpg,Watches,Women,Steel,Winter,Casual,Fastrack Women Steel Dial Watch,11,2,Metallic,11,3,Casual,0
20852,/content/fashion_data/images/20852.jpg,Handbags & Clutches,Women,Yellow,Winter,Casual,Spice Art Women Golden Yellow HandBag,4,2,Yellow,24,3,Casual,0
52656,/content/fashion_data/images/52656.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Mod-acc Women Beige Handbag,4,2,Beige,0,2,Casual,0
54654,/content/fashion_data/images/54654.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch,11,2,Black,1,3,Casual,0
30087,/content/fashion_data/images/30087.jpg,Watches,Women,White,Winter,Casual,Ed Hardy Women White Watch,11,2,White,23,3,Casual,0
16761,/content/fashion_data/images/16761.jpg,Handbags & Clutches,Women,Olive,Winter,Casual,Spice Art Women Leatherette  Olive Handbags,4,2,Green,8,3,Casual,0
48720,/content/fashion_data/images/48720.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
48215,/content/fashion_data/images/48215.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Black Sunglasses,9,0,Black,1,3,Casual,0
28310,/content/fashion_data/images/28310.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Fastrack Men Silver Sunglasses,9,0,Metallic,11,3,Casual,0
42933,/content/fashion_data/images/42933.jpg,Handbags & Clutches,Unisex,Blue,Summer,Casual,French Connection Unisex Blue Bag,4,1,Blue,2,2,Casual,0
25629,/content/fashion_data/images/25629.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Casual Watch,11,2,Black,1,3,Casual,0
35015,/content/fashion_data/images/35015.jpg,Scarves & Shawls,Women,Orange,Summer,Casual,Fabindia Women Cream Printed Stole,8,2,Orange,16,2,Casual,0
46981,/content/fashion_data/images/46981.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Bulchee Women Brown Handbag,4,2,Brown,3,2,Casual,0
38042,/content/fashion_data/images/38042.jpg,Watches,Men,Black,Winter,Casual,Q&Q Attractive Men Black Dial Watch,11,0,Black,1,3,Casual,0
46423,/content/fashion_data/images/46423.jpg,Watches,Women,White,Winter,Casual,Timex Women Pearl White Dial Watch,11,2,White,23,3,Casual,0
8313,/content/fashion_data/images/8313.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Fastrack Women Nylon Black Handbag,4,2,Black,1,3,Casual,0
52840,/content/fashion_data/images/52840.jpg,Earrings,Women,Red,Summer,Casual,Adrika Red Earrings,3,2,Red,19,2,Casual,0
57240,/content/fashion_data/images/57240.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Murcia Women Black Handbag,4,2,Black,1,2,Casual,0
23711,/content/fashion_data/images/23711.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Ray-Ban Men Wayfarer Sunglasses,9,0,Black,1,3,Casual,0
29865,/content/fashion_data/images/29865.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Mayhem Men Aviator Sunglasses 1024-209,9,0,Black,1,3,Casual,0
24789,/content/fashion_data/images/24789.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherite Brown Bag,4,2,Brown,3,3,Casual,0
49679,/content/fashion_data/images/49679.jpg,Sunglasses & Eyewear,Men,Bronze,Winter,Casual,United Colors of Benetton Men Sunglass,9,0,Copper,6,3,Casual,0
50213,/content/fashion_data/images/50213.jpg,Belts,Women,Pink,Summer,Casual,Stoln Women Pink Belt,0,2,Pink,17,2,Casual,0
43176,/content/fashion_data/images/43176.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Watch,11,0,Black,1,3,Casual,0
34310,/content/fashion_data/images/34310.jpg,Scarves & Shawls,Women,Black,Summer,Ethnic,Fabindia Women Black Silk & Wool Stole,8,2,Black,1,2,Festive/Religious,1
17601,/content/fashion_data/images/17601.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Cat Men Classic Grey Sunglasses,9,0,Grey,9,3,Casual,0
51725,/content/fashion_data/images/51725.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Allen Solly Men Black Sunglass,9,0,Black,1,3,Casual,0
56346,/content/fashion_data/images/56346.jpg,Watches,Men,Steel,Winter,Casual,Fastrack Men Steel Dial Watch,11,0,Metallic,11,3,Casual,0
11489,/content/fashion_data/images/11489.jpg,Watches,Women,Black,Winter,Casual,Puma Women Flash Black Watch,11,2,Black,1,3,Casual,0
29136,/content/fashion_data/images/29136.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Vogue Women Brown Sunglasses,9,2,Brown,3,3,Casual,0
58917,/content/fashion_data/images/58917.jpg,Ties & Bowties,Men,Black,Summer,Casual,Hakashi Men Black Silk Tie,10,0,Black,1,2,Casual,0
58272,/content/fashion_data/images/58272.jpg,Handbags & Clutches,Women,Red,Fall,Casual,Baggit Women Red Sling Bag,4,2,Red,19,0,Casual,0
48535,/content/fashion_data/images/48535.jpg,Hats & Headwear,Men,Blue,Summer,Casual,Wrangler Men Blue Denim Cap,5,0,Blue,2,2,Casual,0
10680,/content/fashion_data/images/10680.jpg,Handbags & Clutches,Women,Blue,Fall,Casual,United Colors of Benetton Blue Solid Sling Bag,4,2,Blue,2,0,Casual,0
53708,/content/fashion_data/images/53708.jpg,Handbags & Clutches,Women,Mustard,Summer,Casual,Kiara Women Mustard Handbag,4,2,Yellow,24,2,Casual,0
25179,/content/fashion_data/images/25179.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag,4,2,Brown,3,3,Casual,0
35129,/content/fashion_data/images/35129.jpg,Bracelets & Bangles,Women,Red,Winter,Casual,Allen Solly Woman Red Bangle,1,2,Red,19,3,Casual,0
52632,/content/fashion_data/images/52632.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Mod-acc Women Blue Handbag,4,2,Blue,2,2,Casual,0
45144,/content/fashion_data/images/45144.jpg,Watches,Women,Black,Winter,Casual,CASIO ENTICER Women Black Dial Analogue Watch A443,11,2,Black,1,3,Casual,0
27687,/content/fashion_data/images/27687.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Brown Handbag,4,2,Brown,3,3,Casual,0
8107,/content/fashion_data/images/8107.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Watch,11,0,Black,1,3,Casual,0
33898,/content/fashion_data/images/33898.jpg,Watches,Men,Silver,Winter,Casual,Citizen Men White Dial Watch,11,0,Silver,20,3,Casual,0
54628,/content/fashion_data/images/54628.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Silver Dial Watch,11,0,Black,1,3,Casual,0
40221,/content/fashion_data/images/40221.jpg,Belts,Men,Black,Summer,Casual,Provogue Men Black Leather Belt,0,0,Black,1,2,Casual,0
53616,/content/fashion_data/images/53616.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Digital Watch M010-001,11,0,Black,1,3,Casual,0
12439,/content/fashion_data/images/12439.jpg,Hats & Headwear,Unisex,Red,Fall,Casual,Timberland Unisex Casual Red Skull Caps,5,1,Red,19,0,Casual,0
42942,/content/fashion_data/images/42942.jpg,Belts,Men,Black,Summer,Casual,French Connection Men Black Tobacco Belt,0,0,Black,1,2,Casual,0
40534,/content/fashion_data/images/40534.jpg,Watches,Women,Silver,Winter,Casual,Titan Women Silver Dial Watch,11,2,Silver,20,3,Casual,0
4693,/content/fashion_data/images/4693.jpg,Watches,Unisex,Blue,Winter,Sports,ADIDAS Unisex New York Digital Blue Watch,11,1,Blue,2,3,Sports,4
9379,/content/fashion_data/images/9379.jpg,Hats & Headwear,Unisex,Black,Fall,Casual,Nike Unisex Manu Core Black Cap,5,1,Black,1,0,Casual,0
21691,/content/fashion_data/images/21691.jpg,Watches,Women,White,Winter,Casual,FOSSIL Women White Dial Chronograph & Analogue Watch ES2348,11,2,White,23,3,Casual,0
48894,/content/fashion_data/images/48894.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
59240,/content/fashion_data/images/59240.jpg,Watches,Men,White,Winter,Casual,Titan Men White Dial Watch,11,0,White,23,3,Casual,0
37061,/content/fashion_data/images/37061.jpg,Belts,Women,Purple,Summer,Casual,Lino Perros Women Purple Belt,0,2,Purple,18,2,Casual,0
49050,/content/fashion_data/images/49050.jpg,Rings,Women,Silver,Summer,Casual,Lucera Women Silver Ring,7,2,Silver,20,2,Casual,0
25627,/content/fashion_data/images/25627.jpg,Watches,Women,White,Winter,Casual,Fastrack Women White Dial Watch N6015SL01,11,2,White,23,3,Casual,0
17957,/content/fashion_data/images/17957.jpg,Hats & Headwear,Men,Navy Blue,Summer,Sports,Nike Men Cricket Navy Blue Cap,5,0,Navy Blue,13,2,Sports,4
32306,/content/fashion_data/images/32306.jpg,Watches,Women,Gold,Winter,Casual,Q&Q Women Gold Dial Watch,11,2,Gold,7,3,Casual,0
45293,/content/fashion_data/images/45293.jpg,Watches,Women,Red,Winter,Casual,CASIO SHEEN Women Red Dial Watch SX017,11,2,Red,19,3,Casual,0
37047,/content/fashion_data/images/37047.jpg,Belts,Women,Black,Summer,Casual,Lino Perros Women Black Belt,0,2,Black,1,2,Casual,0
36083,/content/fashion_data/images/36083.jpg,Hats & Headwear,Unisex,Black,Summer,Casual,OTLS Unisex Black Polo Cap,5,1,Black,1,2,Casual,0
48196,/content/fashion_data/images/48196.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Black Sunglasses,9,0,Black,1,3,Casual,0
21346,/content/fashion_data/images/21346.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,9,0,Gold,7,3,Casual,0
12438,/content/fashion_data/images/12438.jpg,Hats & Headwear,Unisex,Black,Fall,Casual,Timberland Unisex Casual Black Caps,5,1,Black,1,0,Casual,0
38560,/content/fashion_data/images/38560.jpg,Hats & Headwear,Men,Black,Summer,Casual,Nike Men Black Cap,5,0,Black,1,2,Casual,0
35103,/content/fashion_data/images/35103.jpg,Scarves & Shawls,Women,Yellow,Spring,Casual,Allen Solly Women Yellow Stole,8,2,Yellow,24,1,Casual,0
58018,/content/fashion_data/images/58018.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver & White Earrings,3,2,Silver,20,0,Casual,0
47329,/content/fashion_data/images/47329.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Baggit Women Black Sling Bag,4,2,Black,1,2,Casual,0
8639,/content/fashion_data/images/8639.jpg,Sunglasses & Eyewear,Women,Grey,Winter,Casual,Fastrack Women Hip Hop Sunglasses P173BK1F,9,2,Grey,9,3,Casual,0
50844,/content/fashion_data/images/50844.jpg,Scarves & Shawls,Women,Cream,Summer,Ethnic,Fabindia Women Printed Cream Dupatta,8,2,Off White,15,2,Festive/Religious,1
49167,/content/fashion_data/images/49167.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Black Sunglasses,9,0,Black,1,3,Casual,0
45139,/content/fashion_data/images/45139.jpg,Watches,Men,Steel,Winter,Smart Casual,Casio Enticer Men Silver Analogue Watches (A388) MTP-1246D-7AVDF,11,0,Metallic,11,3,Casual,0
26445,/content/fashion_data/images/26445.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Spice Art Women Antique Design Black Clutch,4,2,Black,1,3,Casual,0
49663,/content/fashion_data/images/49663.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Sunglass,9,0,Black,1,3,Casual,0
